time	dummy	norm_ang_moment	cot	sub_cot	info
5049.96	Re_14000_t_5049.96.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5049.97	Re_14000_t_5049.97.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5049.98	Re_14000_t_5049.98.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5049.99	Re_14000_t_5049.99.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5050.00	Re_14000_t_5050.00.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5050.01	Re_14000_t_5050.01.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (43.0, 56.0), (21.0, 54.0)]
5050.02	Re_14000_t_5050.02.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.03	Re_14000_t_5050.03.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.04	Re_14000_t_5050.04.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.05	Re_14000_t_5050.05.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.06	Re_14000_t_5050.06.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.07	Re_14000_t_5050.07.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.08	Re_14000_t_5050.08.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.09	Re_14000_t_5050.09.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.10	Re_14000_t_5050.10.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.11	Re_14000_t_5050.11.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.12	Re_14000_t_5050.12.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.13	Re_14000_t_5050.13.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.14	Re_14000_t_5050.14.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.15	Re_14000_t_5050.15.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.16	Re_14000_t_5050.16.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.17	Re_14000_t_5050.17.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.18	Re_14000_t_5050.18.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.19	Re_14000_t_5050.19.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.20	Re_14000_t_5050.20.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.21	Re_14000_t_5050.21.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.22	Re_14000_t_5050.22.dat	0	B+{c+(b++,L-).c+.c+.c+}	B+{c+(b++,L-).c+.c+.c+}	[(53.5, 16.0), (56.0, 44.0), (44.0, 55.0), (21.0, 54.0)]
5050.23	Re_14000_t_5050.23.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.24	Re_14000_t_5050.24.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.25	Re_14000_t_5050.25.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.26	Re_14000_t_5050.26.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.27	Re_14000_t_5050.27.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.28	Re_14000_t_5050.28.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.29	Re_14000_t_5050.29.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.30	Re_14000_t_5050.30.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.31	Re_14000_t_5050.31.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.32	Re_14000_t_5050.32.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.33	Re_14000_t_5050.33.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.34	Re_14000_t_5050.34.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.35	Re_14000_t_5050.35.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.36	Re_14000_t_5050.36.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.37	Re_14000_t_5050.37.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.38	Re_14000_t_5050.38.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (44.0, 55.0), (21.0, 55.0)]
5050.39	Re_14000_t_5050.39.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.40	Re_14000_t_5050.40.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.41	Re_14000_t_5050.41.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.42	Re_14000_t_5050.42.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.43	Re_14000_t_5050.43.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.44	Re_14000_t_5050.44.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.45	Re_14000_t_5050.45.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.46	Re_14000_t_5050.46.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.47	Re_14000_t_5050.47.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.48	Re_14000_t_5050.48.dat	0	B+{c+.c+.c+.c+}	B+{c+.c+.c+.c+}	[(52.0, 12.0), (56.0, 44.0), (45.0, 54.0), (21.0, 55.0)]
5050.49	Re_14000_t_5050.49.dat	0	error	error	[]
5050.50	Re_14000_t_5050.50.dat	0	error	error	[]
5050.51	Re_14000_t_5050.51.dat	0	error	error	[]
5050.52	Re_14000_t_5050.52.dat	0	error	error	[]
5050.53	Re_14000_t_5050.53.dat	0	error	error	[]
5050.54	Re_14000_t_5050.54.dat	0	error	error	[]
5050.55	Re_14000_t_5050.55.dat	0	error	error	[]
5050.56	Re_14000_t_5050.56.dat	0	error	error	[]
5050.57	Re_14000_t_5050.57.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.58	Re_14000_t_5050.58.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.59	Re_14000_t_5050.59.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.60	Re_14000_t_5050.60.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.61	Re_14000_t_5050.61.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.62	Re_14000_t_5050.62.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.63	Re_14000_t_5050.63.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.64	Re_14000_t_5050.64.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.65	Re_14000_t_5050.65.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.66	Re_14000_t_5050.66.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.67	Re_14000_t_5050.67.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.68	Re_14000_t_5050.68.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.69	Re_14000_t_5050.69.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (50.5, 49.0), (21.0, 55.0)]
5050.70	Re_14000_t_5050.70.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.71	Re_14000_t_5050.71.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.72	Re_14000_t_5050.72.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.73	Re_14000_t_5050.73.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.74	Re_14000_t_5050.74.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.75	Re_14000_t_5050.75.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.0, 49.0), (20.0, 54.0)]
5050.76	Re_14000_t_5050.76.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.77	Re_14000_t_5050.77.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.78	Re_14000_t_5050.78.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.79	Re_14000_t_5050.79.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.80	Re_14000_t_5050.80.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.81	Re_14000_t_5050.81.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.82	Re_14000_t_5050.82.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.83	Re_14000_t_5050.83.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.84	Re_14000_t_5050.84.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.85	Re_14000_t_5050.85.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.86	Re_14000_t_5050.86.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.87	Re_14000_t_5050.87.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.88	Re_14000_t_5050.88.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.89	Re_14000_t_5050.89.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.90	Re_14000_t_5050.90.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.91	Re_14000_t_5050.91.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.92	Re_14000_t_5050.92.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.93	Re_14000_t_5050.93.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.94	Re_14000_t_5050.94.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.95	Re_14000_t_5050.95.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.96	Re_14000_t_5050.96.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.97	Re_14000_t_5050.97.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.98	Re_14000_t_5050.98.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5050.99	Re_14000_t_5050.99.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.00	Re_14000_t_5051.00.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.01	Re_14000_t_5051.01.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.02	Re_14000_t_5051.02.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.03	Re_14000_t_5051.03.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.04	Re_14000_t_5051.04.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.05	Re_14000_t_5051.05.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.06	Re_14000_t_5051.06.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.07	Re_14000_t_5051.07.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.08	Re_14000_t_5051.08.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.09	Re_14000_t_5051.09.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.10	Re_14000_t_5051.10.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.11	Re_14000_t_5051.11.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.12	Re_14000_t_5051.12.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.13	Re_14000_t_5051.13.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.14	Re_14000_t_5051.14.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.15	Re_14000_t_5051.15.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (51.5, 48.5), (20.0, 54.0)]
5051.16	Re_14000_t_5051.16.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.17	Re_14000_t_5051.17.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.18	Re_14000_t_5051.18.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.19	Re_14000_t_5051.19.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.20	Re_14000_t_5051.20.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.21	Re_14000_t_5051.21.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.22	Re_14000_t_5051.22.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.23	Re_14000_t_5051.23.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.24	Re_14000_t_5051.24.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.25	Re_14000_t_5051.25.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.26	Re_14000_t_5051.26.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.27	Re_14000_t_5051.27.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.28	Re_14000_t_5051.28.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.29	Re_14000_t_5051.29.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.30	Re_14000_t_5051.30.dat	0	B+{c+.c+(b++,L-).c+}	B+{c+.c+(b++,L-).c+}	[(52.0, 12.0), (52.0, 48.0), (20.0, 54.0)]
5051.31	Re_14000_t_5051.31.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.32	Re_14000_t_5051.32.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.33	Re_14000_t_5051.33.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.34	Re_14000_t_5051.34.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.35	Re_14000_t_5051.35.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.36	Re_14000_t_5051.36.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.37	Re_14000_t_5051.37.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.38	Re_14000_t_5051.38.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.39	Re_14000_t_5051.39.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.40	Re_14000_t_5051.40.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.41	Re_14000_t_5051.41.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.42	Re_14000_t_5051.42.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 12.0), (47.0, 52.0), (20.0, 54.0)]
5051.43	Re_14000_t_5051.43.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 13.0), (47.0, 52.0), (20.0, 54.0)]
5051.44	Re_14000_t_5051.44.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 13.0), (47.0, 52.0), (20.0, 54.0)]
5051.45	Re_14000_t_5051.45.dat	0	B+{c+.c+.c+}	B+{c+.c+.c+}	[(52.0, 13.0), (47.0, 52.0), (20.0, 54.0)]
